alpha_4,alpha_5,alpha_sum,alpha_diff,tau_p_years,w_0,theta_23_deg,m_KK_TeV,chi_squared
-1.5,-10.0,-11.5,8.5,7.269397605970681e+33,-0.7241379310344828,70.5,50.55937104039171,1751.2795106043864
-1.5,-9.5,-11.0,8.0,4.774910742744769e+33,-0.7333333333333333,69.0,48.08846015417836,1575.8829337757293
-1.5,-9.0,-10.5,7.5,2.9730913072980495e+33,-0.7419354838709677,67.5,45.62071897723665,1410.1479078024574
-1.5,-8.5,-10.0,7.0,1.728631912002964e+33,-0.75,66.0,43.156691254080165,1254.06146375233
-1.5,-8.0,-9.5,6.5,9.177523348249194e+32,-0.7575757575757576,64.5,40.697051490249265,1107.6316887820153
-1.5,-7.5,-9.0,6.0,4.2938997858298155e+32,-0.7647058823529411,63.0,38.242646351945886,970.877069015763
-1.5,-7.0,-8.5,5.5,1.664884883401524e+32,-0.7714285714285715,61.5,35.79455265819088,843.8187305112851
-1.5,-6.5,-8.0,5.0,4.739275884136794e+31,-0.7777777777777778,60.0,33.354160160315836,726.4749323147644
-1.5,-6.0,-7.5,4.5,7.359302160714884e+30,-0.7837837837837838,58.5,30.92329219213245,618.8571432327399
-1.5,-5.5,-7.0,4.0,1.917557262674654e+29,-0.7894736842105263,57.0,28.504385627478445,520.9670164485347
-1.5,-5.0,-6.5,3.5,1.2200242563341505e+28,-0.7948717948717948,55.5,26.100766272276374,432.79355564002685
-1.5,-4.5,-6.0,3.0,3.179934177553544e+30,-0.8,54.0,23.717082451262844,354.3097216157025
-1.5,-4.0,-5.5,2.5,3.0370425850496183e+31,-0.8048780487804879,52.5,21.360009363293827,285.4676095722642
-1.5,-3.5,-5.0,2.0,1.288283462767769e+32,-0.8095238095238095,51.0,19.03943276465977,226.19102167647463
-1.5,-3.0,-4.5,1.5,3.748098875603968e+32,-0.813953488372093,49.5,16.77050983124842,176.36352586296124
-1.5,-2.5,-4.0,1.0,8.762310059363123e+32,-0.8181818181818182,48.0,14.57737973711325,135.8084440658708
-1.5,-2.0,-3.5,0.5,1.7755398102899323e+33,-0.8222222222222222,46.5,12.499999999999998,104.25388823671496
-1.5,-1.5,-3.0,0.0,3.25283306263682e+33,-0.8260869565217391,45.0,10.60660171779821,81.27107538228822
-1.5,-1.0,-2.5,-0.5,5.529238685161881e+33,-0.8297872340425532,43.5,9.013878188659973,66.17714197696661
-1.5,-0.5,-2.0,-1.0,8.870588299802989e+33,-0.8333333333333334,42.0,7.905694150420948,57.95712997296859
-1.5,0.0,-1.5,-1.5,1.3591406184410678e+34,-0.8367346938775511,40.5,7.5,55.48733468798592
-1.5,0.5,-1.0,-2.0,2.005924364054581e+34,-0.84,39.0,7.905694150420948,58.387700485171116
-1.5,1.0,-0.5,-2.5,2.869939066164242e+34,-0.8431372549019608,37.5,9.013878188659973,67.71835804087982
-1.5,1.5,0.0,-3.0,4e+34,-0.8461538461538461,36.0,10.60660171779821,85.52562020365488
-1.5,2.0,0.5,-3.5,5.451766229462778e+34,-0.8490566037735849,34.5,12.499999999999998,114.26029118256078
-1.5,2.5,1.0,-4.0,7.288347488200228e+34,-0.8518518518518519,33.0,14.57737973711325,156.88283196761
-1.5,3.0,1.5,-4.5,9.580965131659256e+34,-0.8545454545454545,31.5,16.77050983124842,217.36031662233654
-1.5,3.5,2.0,-5.0,1.240967235322316e+35,-0.8571428571428571,30.0,19.03943276465977,301.2702223447625
-1.5,4.0,2.5,-5.5,1.5864139404108532e+35,-0.8596491228070176,28.5,21.360009363293827,415.780025447459
-1.5,4.5,3.0,-6.0,2.004451016645065e+35,-0.8620689655172413,27.0,23.717082451262844,571.9834730694281
-1.5,5.0,3.5,-6.5,2.5062337109952176e+35,-0.864406779661017,25.5,26.100766272276374,785.9881808829174
-1.5,5.5,4.0,-7.0,3.1041602423722125e+35,-0.8666666666666667,24.0,28.504385627478445,1080.1578542348936
-1.5,6.0,4.5,-7.5,3.811983396687749e+35,-0.8688524590163934,22.5,30.92329219213245,1485.1658813388894
-1.5,6.5,5.0,-8.0,4.644932563597617e+35,-0.8709677419354839,21.0,33.354160160315836,2042.6160361827165
-1.5,7.0,5.5,-8.5,5.619847281794413e+35,-0.873015873015873,19.5,35.79455265819088,2808.3705550286086
-1.5,7.5,6.0,-9.0,6.755323479936274e+35,-0.875,18.0,38.242646351945886,3856.7563638571155
-1.5,8.0,6.5,-9.5,8.07187373545629e+35,-0.8769230769230769,16.5,40.697051490249265,5285.857637669395
-1.5,8.5,7.0,-10.0,9.592103025633063e+35,-0.8787878787878788,15.0,43.156691254080165,7224.148452786283
-1.5,9.0,7.5,-10.5,1.134090161676101e+36,-0.8805970149253731,13.5,45.62071897723665,9838.774708310844
-1.5,9.5,8.0,-11.0,1.3345656930737896e+36,-0.8823529411764706,12.0,48.08846015417836,13345.86180778459
-1.5,10.0,8.5,-11.5,1.5636486446999515e+36,-0.8840579710144928,10.5,50.55937104039171,18023.30634788345
-1.0,-10.0,-11.0,9.0,4.774910742744769e+33,-0.7333333333333333,72.0,50.24937810560445,1740.1478850428857
-1.0,-9.5,-10.5,8.5,2.9730913072980495e+33,-0.7419354838709677,70.5,47.762432936356994,1563.7684810272954
-1.0,-9.0,-10.0,8.0,1.728631912002964e+33,-0.75,69.0,45.27692569068709,1397.0501743509922
-1.0,-8.5,-9.5,7.5,9.177523348249194e+32,-0.7575757575757576,67.5,42.79310692155922,1240.0033839098103
-1.0,-8.0,-9.0,7.0,4.2938997858298155e+32,-0.7647058823529411,66.0,40.311288741492746,1092.6495358732552
-1.0,-7.5,-8.5,6.5,1.664884883401524e+32,-0.7714285714285715,64.5,37.83186487605389,955.0135133130389
-1.0,-7.0,-8.0,6.0,4.739275884136794e+31,-0.7777777777777778,63.0,35.35533905932737,827.1184483702007
-1.0,-6.5,-7.5,5.5,7.359302160714884e+30,-0.7837837837837838,61.5,32.88236609491476,708.982236767437
-1.0,-6.0,-7.0,5.0,1.917557262674654e+29,-0.7894736842105263,60.0,30.413812651491096,600.615167816465
-1.0,-5.5,-6.5,4.5,1.2200242563341505e+28,-0.7948717948717948,58.5,27.950849718747374,502.01809668443644
-1.0,-5.0,-6.0,4.0,3.179934177553544e+30,-0.8,57.0,25.495097567963924,413.18063847384656
-1.0,-4.5,-5.5,3.5,3.0370425850496183e+31,-0.8048780487804879,55.5,23.04886114323222,334.07892478260305
-1.0,-4.0,-5.0,3.0,1.288283462767769e+32,-0.8095238095238095,54.0,20.615528128088304,264.6724971776177
-1.0,-3.5,-4.5,2.5,3.748098875603968e+32,-0.813953488372093,52.5,18.200274723201296,204.89981895722042
-1.0,-3.0,-4.0,2.0,8.762310059363123e+32,-0.8181818181818182,51.0,15.811388300841896,154.67139696536324
-1.0,-2.5,-3.5,1.5,1.7755398102899323e+33,-0.8222222222222222,49.5,13.462912017836258,113.8578721386155
-1.0,-2.0,-3.0,1.0,3.25283306263682e+33,-0.8260869565217391,48.0,11.180339887498949,82.26551544893418
-1.0,-1.5,-2.5,0.5,5.529238685161881e+33,-0.8297872340425532,46.5,9.013878188659973,59.5771419769666
-1.0,-1.0,-2.0,0.0,8.870588299802989e+33,-0.8333333333333334,45.0,7.071067811865475,45.19757483502368
-1.0,-0.5,-1.5,-0.5,1.3591406184410678e+34,-0.8367346938775511,43.5,5.5901699437494745,37.891399997363806
-1.0,0.0,-1.0,-1.0,2.005924364054581e+34,-0.84,42.0,5.0,35.519018312486324
-1.0,0.5,-0.5,-1.5,2.869939066164242e+34,-0.8431372549019608,40.5,5.5901699437494745,36.94875338788755
-1.0,1.0,0.0,-2.0,4e+34,-0.8461538461538461,39.0,7.071067811865475,44.62105668628495
-1.0,1.5,0.5,-2.5,5.451766229462778e+34,-0.8490566037735849,37.5,9.013878188659973,62.33396114493094
-1.0,2.0,1.0,-3.0,7.288347488200228e+34,-0.8518518518518519,36.0,11.180339887498949,93.71655114048869
-1.0,2.5,1.5,-3.5,9.580965131659256e+34,-0.8545454545454545,34.5,13.462912017836258,142.95210459610345
-1.0,3.0,2.0,-4.0,1.240967235322316e+35,-0.8571428571428571,33.0,15.811388300841896,215.67446689576076
-1.0,3.5,2.5,-4.5,1.5864139404108532e+35,-0.8596491228070176,31.5,18.200274723201296,319.058565967968
-1.0,4.0,3.0,-5.0,2.004451016645065e+35,-0.8620689655172413,30.0,20.615528128088304,464.19202184688805
-1.0,4.5,3.5,-5.5,2.5062337109952176e+35,-0.864406779661017,28.5,23.04886114323222,667.1736590926603
-1.0,5.0,4.0,-6.0,3.1041602423722125e+35,-0.8666666666666667,27.0,25.495097567963924,950.3589385622238
-1.0,5.5,4.5,-6.5,3.811983396687749e+35,-0.8688524590163934,25.5,27.950849718747374,1344.4143149425076
-1.0,6.0,5.0,-7.0,4.644932563597617e+35,-0.8709677419354839,24.0,30.413812651491096,1890.9379474812526
-1.0,6.5,5.5,-7.5,5.619847281794413e+35,-0.873015873015873,22.5,32.88236609491476,2645.787581126627
-1.0,7.0,6.0,-8.0,6.755323479936274e+35,-0.875,21.0,35.35533905932737,3683.286553966517
-1.0,7.5,6.5,-8.5,8.07187373545629e+35,-0.8769230769230769,19.5,37.83186487605389,5101.516164047471
-1.0,8.0,7.0,-9.0,9.592103025633063e+35,-0.8787878787878788,18.0,40.311288741492746,7028.9481666055135
-1.0,8.5,7.5,-9.5,1.134090161676101e+36,-0.8805970149253731,16.5,42.79310692155922,9632.726574617072
-1.0,9.0,8.0,-10.0,1.3345656930737896e+36,-0.8823529411764706,15.0,45.27692569068709,13128.975247333792
-1.0,9.5,8.5,-10.5,1.5636486446999515e+36,-0.8840579710144928,13.5,47.762432936356994,17795.58950745564
-1.0,10.0,9.0,-11.0,1.82464939450692e+36,-0.8857142857142857,12.0,50.24937810560445,23988.069340345297
-0.5,-10.0,-10.5,9.5,2.9730913072980495e+33,-0.7419354838709677,73.5,50.06246098625196,1738.018326752873
-0.5,-9.5,-10.0,9.0,1.728631912002964e+33,-0.75,72.0,47.56574397610111,1560.6116737812144
-0.5,-9.0,-9.5,8.5,9.177523348249194e+32,-0.7575757575757576,70.5,45.069390943299865,1392.8838217902369
-0.5,-8.5,-9.0,8.0,4.2938997858298155e+32,-0.7647058823529411,69.0,42.573465914816005,1234.8575614199774
-0.5,-8.0,-8.5,7.5,1.664884883401524e+32,-0.7714285714285715,67.5,40.078048854703496,1086.559501430466
-0.5,-7.5,-8.0,7.0,4.739275884136794e+31,-0.7777777777777778,66.0,37.58324094593227,948.0149879938738
-0.5,-7.0,-7.5,6.5,7.359302160714884e+30,-0.7837837837837838,64.5,35.0891721190455,819.2448036347182
-0.5,-6.5,-7.0,6.0,1.917557262674654e+29,-0.7894736842105263,63.0,32.59601202601324,700.2630712565932
-0.5,-6.0,-6.5,5.5,1.2200242563341505e+28,-0.7948717948717948,61.5,30.10398644698074,591.0758446791529
-0.5,-5.5,-6.0,5.0,3.179934177553544e+30,-0.8,60.0,27.61340254296815,491.6799611113232
-0.5,-5.0,-5.5,4.5,3.0370425850496183e+31,-0.8048780487804879,58.5,25.124689052802225,402.061871279968
-0.5,-4.5,-5.0,4.0,1.288283462767769e+32,-0.8095238095238095,57.0,22.638462845343543,322.1963562327139
-0.5,-4.0,-4.5,3.5,3.748098875603968e+32,-0.813953488372093,55.5,20.155644370746373,252.0452858957225
-0.5,-3.5,-4.0,3.0,8.762310059363123e+32,-0.8181818181818182,54.0,17.677669529663685,191.55685020684336
-0.5,-3.0,-3.5,2.5,1.7755398102899323e+33,-0.8222222222222222,52.5,15.206906325745548,140.66590344511442
-0.5,-2.5,-3.0,2.0,3.25283306263682e+33,-0.8260869565217391,51.0,12.747548783981962,99.29586651827759
-0.5,-2.0,-2.5,1.5,5.529238685161881e+33,-0.8297872340425532,49.5,10.307764064044152,67.3607696623536
-0.5,-1.5,-2.0,1.0,8.870588299802989e+33,-0.8333333333333334,48.0,7.905694150420948,44.75712997296857
-0.5,-1.0,-1.5,0.5,1.3591406184410678e+34,-0.8367346938775511,46.5,5.5901699437494745,31.291399997363794
-0.5,-0.5,-1.0,0.0,2.005924364054581e+34,-0.84,45.0,3.5355339059327373,26.223581829856258
-0.5,0.0,-0.5,-0.5,2.869939066164242e+34,-0.8431372549019608,43.5,2.5,25.844688078509648
-0.5,0.5,0.0,-1.0,4e+34,-0.8461538461538461,42.0,3.5355339059327373,25.216493168914997
-0.5,1.0,0.5,-1.5,5.451766229462778e+34,-0.8490566037735849,40.5,5.5901699437494745,31.56435649193867
-0.5,1.5,1.0,-2.0,7.288347488200228e+34,-0.8518518518518519,39.0,7.905694150420948,51.37710269441768
-0.5,2.0,1.5,-2.5,9.580965131659256e+34,-0.8545454545454545,37.5,10.307764064044152,89.20541834196005
-0.5,2.5,2.0,-3.0,1.240967235322316e+35,-0.8571428571428571,36.0,12.747548783981962,150.67558423849042
-0.5,3.0,2.5,-3.5,1.5864139404108532e+35,-0.8596491228070176,34.5,15.206906325745548,242.92209215397455
-0.5,3.5,3.0,-4.0,2.004451016645065e+35,-0.8620689655172413,33.0,17.677669529663685,377.00024413822337
-0.5,4.0,3.5,-4.5,2.5062337109952176e+35,-0.864406779661017,31.5,20.155644370746373,568.9863513413324
-0.5,4.5,4.0,-5.0,3.1041602423722125e+35,-0.8666666666666667,30.0,22.638462845343543,841.220429536636
-0.5,5.0,4.5,-5.5,3.811983396687749e+35,-0.8688524590163934,28.5,25.124689052802225,1224.358198605206
-0.5,5.5,5.0,-6.0,4.644932563597617e+35,-0.8709677419354839,27.0,27.61340254296815,1759.9902030781286
-0.5,6.0,5.5,-6.5,5.619847281794413e+35,-0.873015873015873,25.5,30.10398644698074,2503.9686691902643
-0.5,6.5,6.0,-7.0,6.755323479936274e+35,-0.875,24.0,32.59601202601324,3530.6128526497446
-0.5,7.0,6.5,-7.5,8.07187373545629e+35,-0.8769230769230769,22.5,35.0891721190455,4938.000974211016
-0.5,7.5,7.0,-8.0,9.592103025633063e+35,-0.8787878787878788,21.0,37.58324094593227,6854.602429481097
-0.5,8.0,7.5,-8.5,1.134090161676101e+36,-0.8805970149253731,19.5,40.078048854703496,9447.559393984779
-0.5,8.5,8.0,-9.0,1.3345656930737896e+36,-0.8823529411764706,18.0,42.573465914816005,12932.994276101083
-0.5,9.0,8.5,-9.5,1.5636486446999515e+36,-0.8840579710144928,16.5,45.069390943299865,17588.801238417454
-0.5,9.5,9.0,-10.0,1.82464939450692e+36,-0.8857142857142857,15.0,47.56574397610111,23770.479328057565
-0.5,10.0,9.5,-10.5,2.121205167321009e+36,-0.8873239436619719,13.5,50.06246098625196,31930.685445205945
0.0,-10.0,-10.0,10.0,1.728631912002964e+33,-0.75,75.0,49.99999999999999,1744.8732656497705
0.0,-9.5,-9.5,9.5,9.177523348249194e+32,-0.7575757575757576,73.5,47.5,1566.4154719783862
0.0,-9.0,-9.0,9.0,4.2938997858298155e+32,-0.7647058823529411,72.0,45.0,1397.6616239514653
0.0,-8.5,-8.5,8.5,1.664884883401524e+32,-0.7714285714285715,70.5,42.5,1238.6387701313351
0.0,-8.0,-8.0,8.0,4.739275884136794e+31,-0.7777777777777778,69.0,40.0,1089.3728131965013
0.0,-7.5,-7.5,7.5,7.359302160714884e+30,-0.7837837837837838,67.5,37.5,949.8852502894683
0.0,-7.0,-7.0,7.0,1.917557262674654e+29,-0.7894736842105263,66.0,35.0,820.1911373996661
0.0,-6.5,-6.5,6.5,1.2200242563341505e+28,-0.7948717948717948,64.5,32.5,700.2977701375469
0.0,-6.0,-6.0,6.0,3.179934177553544e+30,-0.8,63.0,30.0,590.2036750976481
0.0,-5.5,-5.5,5.5,3.0370425850496183e+31,-0.8048780487804879,61.5,27.5,489.89766107038025
0.0,-5.0,-5.0,5.0,1.288283462767769e+32,-0.8095238095238095,60.0,24.999999999999996,399.3579018821033
0.0,-4.5,-4.5,4.5,3.748098875603968e+32,-0.813953488372093,58.5,22.5,318.55132993482755
0.0,-4.0,-4.0,4.0,8.762310059363123e+32,-0.8181818181818182,57.0,20.0,247.43403261999367
0.0,-3.5,-3.5,3.5,1.7755398102899323e+33,-0.8222222222222222,55.5,17.5,185.95388823671493
0.0,-3.0,-3.0,3.0,3.25283306263682e+33,-0.8260869565217391,54.0,15.0,134.05738483017836
0.0,-2.5,-2.5,2.5,5.529238685161881e+33,-0.8297872340425532,52.5,12.499999999999998,91.70347201459641
0.0,-2.0,-2.0,2.0,8.870588299802989e+33,-0.8333333333333334,51.0,10.0,58.88844780028378
0.0,-1.5,-1.5,1.5,1.3591406184410678e+34,-0.8367346938775511,49.5,7.5,35.687334687985896
0.0,-1.0,-1.0,1.0,2.005924364054581e+34,-0.84,48.0,5.0,22.319018312486307
0.0,-0.5,-0.5,0.5,2.869939066164242e+34,-0.8431372549019608,46.5,2.5,19.24468807850964
0.0,0.0,0.0,0.0,4e+34,-0.8461538461538461,45.0,5e-06,27.311902151557547
0.0,0.5,0.5,-0.5,5.451766229462778e+34,-0.8490566037735849,43.5,2.5,20.46029118256077
0.0,1.0,1.0,-1.0,7.288347488200228e+34,-0.8518518518518519,42.0,5.0,28.508420521732884
0.0,1.5,1.5,-1.5,9.580965131659256e+34,-0.8545454545454545,40.5,7.5,55.04812069420287
0.0,2.0,2.0,-2.0,1.240967235322316e+35,-0.8571428571428571,39.0,10.0,105.43710255039122
0.0,2.5,2.5,-2.5,1.5864139404108532e+35,-0.8596491228070176,37.5,12.499999999999998,186.71007694557505
0.0,3.0,3.0,-3.0,2.004451016645065e+35,-0.8620689655172413,36.0,15.0,309.8774265513737
0.0,3.5,3.5,-3.5,2.5062337109952176e+35,-0.864406779661017,34.5,17.5,490.9923953804374
0.0,4.0,4.0,-4.0,3.1041602423722125e+35,-0.8666666666666667,33.0,20.0,752.3819751860253
0.0,4.5,4.5,-4.5,3.811983396687749e+35,-0.8688524590163934,31.5,22.5,1124.6939883956181
0.0,5.0,5.0,-5.0,4.644932563597617e+35,-0.8709677419354839,30.0,24.999999999999996,1649.5139170644536
0.0,5.5,5.5,-5.5,5.619847281794413e+35,-0.873015873015873,28.5,27.5,2382.6905946486586
0.0,6.0,6.0,-6.0,6.755323479936274e+35,-0.875,27.0,30.0,3398.5409187928176
0.0,6.5,6.5,-6.5,8.07187373545629e+35,-0.8769230769230769,25.5,32.5,4795.141420865766
0.0,7.0,7.0,-7.0,9.592103025633063e+35,-0.8787878787878788,24.0,35.0,6700.960254683724
0.0,7.5,7.5,-7.5,1.134090161676101e+36,-0.8805970149253731,22.5,37.5,9283.138662685647
0.0,8.0,8.0,-8.0,1.3345656930737896e+36,-0.8823529411764706,21.0,40.0,12757.79833863257
0.0,8.5,8.5,-8.5,1.5636486446999515e+36,-0.8840579710144928,19.5,42.5,17402.8328886056
0.0,9.0,9.0,-9.0,1.82464939450692e+36,-0.8857142857142857,18.0,45.0,23573.74091992612
0.0,9.5,9.5,-9.5,2.121205167321009e+36,-0.8873239436619719,16.5,47.5,31723.178980630328
0.0,10.0,10.0,-10.0,2.4573111346586028e+36,-0.8888888888888888,15.0,49.99999999999999,42425.05930893763
0.5,-10.0,-9.5,10.5,9.177523348249194e+32,-0.7575757575757576,76.5,50.06246098625196,1760.7219365540002
0.5,-9.5,-9.0,10.0,4.2938997858298155e+32,-0.7647058823529411,75.0,47.56574397610111,1581.2000320829088
0.5,-9.0,-8.5,9.5,1.664884883401524e+32,-0.7714285714285715,73.5,45.069390943299865,1411.407119943186
0.5,-8.5,-8.0,9.0,4.739275884136794e+31,-0.7777777777777778,72.0,42.573465914816005,1251.3687506650135
0.5,-8.0,-7.5,8.5,7.359302160714884e+30,-0.7837837837837838,70.5,40.078048854703496,1101.1059815885992
0.5,-7.5,-7.0,8.0,1.917557262674654e+29,-0.7894736842105263,69.0,37.58324094593227,960.6333121970385
0.5,-7.0,-6.5,7.5,1.2200242563341505e+28,-0.7948717948717948,67.5,35.0891721190455,829.9573234827967
0.5,-6.5,-6.0,7.0,3.179934177553544e+30,-0.8,66.0,32.59601202601324,709.0756089545752
0.5,-6.0,-5.5,6.5,3.0370425850496183e+31,-0.8048780487804879,64.5,30.10398644698074,597.9757356119862
0.5,-5.5,-5.0,6.0,1.288283462767769e+32,-0.8095238095238095,63.0,27.61340254296815,496.63418789577844
0.5,-5.0,-4.5,5.5,3.748098875603968e+32,-0.813953488372093,61.5,25.124689052802225,405.01554014441524
0.5,-4.5,-4.0,5.0,8.762310059363123e+32,-0.8181818181818182,60.0,22.638462845343543,323.0724869706042
0.5,-4.0,-3.5,4.5,1.7755398102899323e+33,-0.8222222222222222,58.5,20.155644370746373,250.74784419760988
0.5,-3.5,-3.0,4.0,3.25283306263682e+33,-0.8260869565217391,57.0,17.677669529663685,187.98020241702807
0.5,-3.0,-2.5,3.5,5.529238685161881e+33,-0.8297872340425532,55.5,15.206906325745548,134.7154872229959
0.5,-2.5,-2.0,3.0,8.870588299802989e+33,-0.8333333333333334,54.0,12.747548783981962,90.92692948838297
0.5,-2.0,-1.5,2.5,1.3591406184410678e+34,-0.8367346938775511,52.5,10.307764064044152,56.644632335743054
0.5,-1.5,-1.0,2.0,2.005924364054581e+34,-0.84,51.0,7.905694150420948,31.987700485171082
0.5,-1.0,-0.5,1.5,2.869939066164242e+34,-0.8431372549019608,49.5,5.5901699437494745,17.148753387887524
0.5,-0.5,0.0,1.0,4e+34,-0.8461538461538461,48.0,3.5355339059327373,12.01649316891498
0.5,0.0,0.5,0.5,5.451766229462778e+34,-0.8490566037735849,46.5,2.5,13.860291182560763
0.5,0.5,1.0,0.0,7.288347488200228e+34,-0.8518518518518519,45.0,3.5355339059327373,19.212984039102817
0.5,1.0,1.5,-0.5,9.580965131659256e+34,-0.8545454545454545,43.5,5.5901699437494745,37.452186003580756
0.5,1.5,2.0,-1.0,1.240967235322316e+35,-0.8571428571428571,42.0,7.905694150420948,78.10578472307597
0.5,2.0,2.5,-1.5,1.5864139404108532e+35,-0.8596491228070176,40.5,10.307764064044152,149.16737459333223
0.5,2.5,3.0,-2.0,2.004451016645065e+35,-0.8620689655172413,39.0,12.747548783981962,261.91590823947286
0.5,3.0,3.5,-2.5,2.5062337109952176e+35,-0.864406779661017,37.5,15.206906325745548,432.5044105888369
0.5,3.5,4.0,-3.0,3.1041602423722125e+35,-0.8666666666666667,36.0,17.677669529663685,683.304792772875
0.5,4.0,4.5,-3.5,3.811983396687749e+35,-0.8688524590163934,34.5,20.155644370746373,1044.9879443565133
0.5,4.5,5.0,-4.0,4.644932563597617e+35,-0.8709677419354839,33.0,22.638462845343543,1559.152371415064
0.5,5.0,5.5,-4.5,5.619847281794413e+35,-0.873015873015873,31.5,25.124689052802225,2281.6548048582463
0.5,5.5,6.0,-5.0,6.755323479936274e+35,-0.875,30.0,27.61340254296815,3286.8172048064926
0.5,6.0,6.5,-5.5,8.07187373545629e+35,-0.8769230769230769,28.5,30.10398644698074,4672.719495407373
0.5,6.5,7.0,-6.0,9.592103025633063e+35,-0.8787878787878788,27.0,32.59601202601324,6567.832188540651
0.5,7.0,7.5,-6.5,1.134090161676101e+36,-0.8805970149253731,25.5,35.0891721190455,9139.298216030897
0.5,7.5,8.0,-7.0,1.3345656930737896e+36,-0.8823529411764706,24.0,37.58324094593227,12603.240513429944
0.5,8.0,8.5,-7.5,1.5636486446999515e+36,-0.8840579710144928,22.5,40.078048854703496,17237.553619904735
0.5,8.5,9.0,-8.0,1.82464939450692e+36,-0.8857142857142857,21.0,42.573465914816005,23397.736857394633
0.5,9.0,9.5,-8.5,2.121205167321009e+36,-0.8873239436619719,19.5,45.069390943299865,31536.44733044218
0.5,9.5,10.0,-9.0,2.4573111346586028e+36,-0.8888888888888888,18.0,47.56574397610111,42227.597717069075
0.5,10.0,10.5,-9.5,2.8373547239539045e+36,-0.8904109589041096,16.5,50.06246098625196,56196.00233585709
1.0,-10.0,-9.0,11.0,4.2938997858298155e+32,-0.7647058823529411,78.0,50.24937810560445,1785.5900443706407
1.0,-9.5,-8.5,10.5,1.664884883401524e+32,-0.7714285714285715,76.5,47.762432936356994,1604.9953889813714
1.0,-9.0,-8.0,10.0,4.739275884136794e+31,-0.7777777777777778,75.0,45.27692569068709,1434.1497218977224
1.0,-8.5,-7.5,9.5,7.359302160714884e+30,-0.7837837837837838,73.5,42.79310692155922,1273.0731622208923
1.0,-8.0,-7.0,9.0,1.917557262674654e+29,-0.7894736842105263,72.0,40.311288741492746,1121.779049321456
1.0,-7.5,-6.5,8.5,1.2200242563341505e+28,-0.7948717948717948,70.5,37.83186487605389,980.2725133192505
1.0,-7.0,-6.0,8.0,3.179934177553544e+30,-0.8,69.0,35.35533905932737,848.5493102713474
1.0,-6.5,-5.5,7.5,3.0370425850496183e+31,-0.8048780487804879,67.5,32.88236609491476,726.5946475483488
1.0,-6.0,-5.0,7.0,1.288283462767769e+32,-0.8095238095238095,66.0,30.413812651491096,614.3819322989023
1.0,-5.5,-4.5,6.5,3.748098875603968e+32,-0.813953488372093,64.5,27.950849718747374,511.871656481717
1.0,-5.0,-4.0,6.0,8.762310059363123e+32,-0.8181818181818182,63.0,25.495097567963924,419.01099599619204
1.0,-4.5,-3.5,5.5,1.7755398102899323e+33,-0.8222222222222222,61.5,23.04886114323222,335.73515194893776
1.0,-4.0,-3.0,5.0,3.25283306263682e+33,-0.8260869565217391,60.0,20.615528128088304,261.9719801256927
1.0,-3.5,-2.5,4.5,5.529238685161881e+33,-0.8297872340425532,58.5,18.200274723201296,197.6519610369893
1.0,-3.0,-2.0,4.0,8.870588299802989e+33,-0.8333333333333334,57.0,15.811388300841896,142.72581214565332
1.0,-2.5,-1.5,3.5,1.3591406184410678e+34,-0.8367346938775511,55.5,13.462912017836258,97.19131858988642
1.0,-2.0,-1.0,3.0,2.005924364054581e+34,-0.84,54.0,11.180339887498949,61.127148931242075
1.0,-1.5,-0.5,2.5,2.869939066164242e+34,-0.8431372549019608,52.5,9.013878188659973,34.71835804087977
1.0,-1.0,0.0,2.0,4e+34,-0.8461538461538461,51.0,7.071067811865475,18.221056686284914
1.0,-0.5,0.5,1.5,5.451766229462778e+34,-0.8490566037735849,49.5,5.5901699437494745,11.764356491938644
1.0,0.0,1.0,1.0,7.288347488200228e+34,-0.8518518518518519,48.0,5.0,15.308420521732867
1.0,0.5,1.5,0.5,9.580965131659256e+34,-0.8545454545454545,46.5,5.5901699437494745,30.852186003580748
1.0,1.0,2.0,0.0,1.240967235322316e+35,-0.8571428571428571,45.0,7.071067811865475,65.34622958513107
1.0,1.5,2.5,-0.5,1.5864139404108532e+35,-0.8596491228070176,43.5,9.013878188659973,128.18374690794522
1.0,2.0,3.0,-1.0,2.004451016645065e+35,-0.8620689655172413,42.0,11.180339887498949,231.68555717012944
1.0,2.5,3.5,-1.5,2.5062337109952176e+35,-0.864406779661017,40.5,13.462912017836258,392.4963792823379
1.0,3.0,4.0,-2.0,3.1041602423722125e+35,-0.8666666666666667,39.0,15.811388300841896,633.2193395313949
1.0,3.5,4.5,-2.5,3.811983396687749e+35,-0.8688524590163934,37.5,18.200274723201296,984.642477418011
1.0,4.0,5.0,-3.0,4.644932563597617e+35,-0.8709677419354839,36.0,20.615528128088304,1488.428512359968
1.0,4.5,5.5,-3.5,5.619847281794413e+35,-0.873015873015873,34.5,23.04886114323222,2200.4718583608815
1.0,5.0,6.0,-4.0,6.755323479936274e+35,-0.875,33.0,25.495097567963924,3195.1178821690164
1.0,5.5,6.5,-4.5,8.07187373545629e+35,-0.8769230769230769,31.5,27.950849718747374,4570.461747412656
1.0,6.0,7.0,-5.0,9.592103025633063e+35,-0.8787878787878788,30.0,30.413812651491096,6454.984285100523
1.0,6.5,7.5,-5.5,1.134090161676101e+36,-0.8805970149253731,28.5,32.88236609491476,9015.835649163615
