alpha_4,alpha_5,alpha_6,chi_squared
-0.5,-0.09999999999999998,3.0,31792.4623493958
-0.5,0.0,0.5,31.35790407022273
-0.5,0.0,1.125,27.604252307953384
-0.5,0.0,1.75,423.0673859026036
-0.5,0.0,2.375,5441.792997473389
-0.5,0.0,3.0,36591.26055305961
-0.5,0.10000000000000009,0.5,31.130172703790148
-0.5,0.10000000000000009,1.125,28.22104073192696
-0.5,0.10000000000000009,1.75,488.66741047434476
-0.5,0.10000000000000009,2.375,6262.995988352235
-0.5,0.10000000000000009,3.0,42020.62267694433
-0.5,0.20000000000000018,0.5,30.776760682510176
-0.5,0.20000000000000018,1.125,28.916958848894073
-0.5,0.20000000000000018,1.75,563.1767345940243
-0.5,0.20000000000000018,2.375,7191.525252361448
-0.5,0.20000000000000018,3.0,48152.03335588236
-0.5,0.30000000000000004,0.5,30.373178474038667
-0.5,0.30000000000000004,1.125,29.79538882268478
-0.5,0.30000000000000004,1.75,647.7064318020226
-0.5,0.30000000000000004,2.375,8239.510439758438
-0.5,0.30000000000000004,3.0,55063.920155007036
-0.5,0.40000000000000013,0.5,30.010812667773386
-0.5,0.40000000000000013,1.125,30.97842966435561
-0.5,0.40000000000000013,1.75,743.4830382823764
-0.5,0.40000000000000013,2.375,9420.246735405897
-0.5,0.40000000000000013,3.0,62842.18369169595
-0.5,0.5,0.5,29.773784835581665
-0.5,0.5,1.125,32.58398820239108
-0.5,0.5,1.75,851.833416183238
-0.5,0.5,2.375,10748.263898650252
-0.5,0.5,3.0,71580.77204872448
-0.5,0.6000000000000001,0.5,29.729495804866623
-0.5,0.6000000000000001,1.125,34.71657100084336
-0.5,0.6000000000000001,1.75,974.1838363555721
-0.5,0.6000000000000001,2.375,12239.415135314704
-0.5,0.6000000000000001,3.0,81382.30871322392
-0.5,0.7000000000000002,0.5,29.92833093627614
-0.5,0.7000000000000002,1.125,37.46725367683116
-0.5,0.7000000000000002,1.75,1112.068785610608
-0.5,0.7000000000000002,2.375,13910.981617015916
-0.5,0.7000000000000002,3.0,92358.77171822834
-0.5,0.8,0.5,30.406842992710562
-0.5,0.8,1.125,40.91714510318586
-0.5,0.8,1.75,1267.1438459649557
-0.5,0.8,2.375,15781.787319822162
-0.5,0.8,3.0,104632.22060708725
-0.5,0.9000000000000001,0.5,31.19134070326785
-0.5,0.9000000000000001,1.125,45.14127554068075
-0.5,0.9000000000000001,1.75,1441.199606290076
-0.5,0.9000000000000001,2.375,17872.321482254214
-0.5,0.9000000000000001,3.0,118335.570559264
-0.5,1.0,0.5,32.30083609302686
-0.5,1.0,1.125,50.211862754924866
-0.5,1.0,1.75,1636.1755932398482
-0.5,1.0,2.375,20204.86802474305
-0.5,1.0,3.0,133613.4151521314
-0.3999999999999999,-1.0,0.5,33.43162777012812
-0.3999999999999999,-1.0,1.125,27.84397035663116
-0.3999999999999999,-1.0,1.75,108.82122786500061
-0.3999999999999999,-1.0,2.375,1364.3008708368382
-0.3999999999999999,-1.0,3.0,9425.726043405562
-0.3999999999999999,-0.9,0.5,32.07669805786066
-0.3999999999999999,-0.9,1.125,26.373016031604386
-0.3999999999999999,-0.9,1.75,125.50318693202405
-0.3999999999999999,-0.9,2.375,1608.6964460556328
-0.3999999999999999,-0.9,3.0,11080.317352650269
-0.3999999999999999,-0.8,0.5,31.064913650482083
-0.3999999999999999,-0.8,1.125,25.29540142176185
-0.3999999999999999,-0.8,1.75,145.63400529942183
-0.3999999999999999,-0.8,2.375,1891.5737515234207
-0.3999999999999999,-0.8,3.0,12986.404629617655
-0.3999999999999999,-0.7,0.5,30.380564084288938
-0.3999999999999999,-0.7,1.125,24.605981122560827
-0.3999999999999999,-0.7,1.75,169.62234180442115
-0.3999999999999999,-0.7,2.375,2217.90779579753
-0.3999999999999999,-0.7,3.0,15176.4953077249
-0.3999999999999999,-0.6,0.5,30.00078469937153
-0.3999999999999999,-0.6,1.125,24.293782481139807
-0.3999999999999999,-0.6,1.75,197.91702220167238
-0.3999999999999999,-0.6,2.375,2593.2140859352453
-0.3999999999999999,-0.6,3.0,17686.64422345911
-0.3999999999999999,-0.5,0.5,29.891626318697696
-0.3999999999999999,-0.5,1.125,24.338200363898753
-0.3999999999999999,-0.5,1.75,231.00743385505737
-0.3999999999999999,-0.5,2.375,3023.594524327004
-0.3999999999999999,-0.5,3.0,20556.772717732485
-0.3999999999999999,-0.3999999999999999,0.5,30.00205260597542
-0.3999999999999999,-0.3999999999999999,1.125,24.70312896351265
-0.3999999999999999,-0.3999999999999999,1.75,269.4221700118642
-0.3999999999999999,-0.3999999999999999,2.375,3515.7849387545225
-0.3999999999999999,-0.3999999999999999,3.0,23831.009683167806
-0.3999999999999999,-0.29999999999999993,0.5,30.25579350431809
-0.3999999999999999,-0.29999999999999993,1.125,25.328959611186132
-0.3999999999999999,-0.29999999999999993,1.75,313.7258714277077
-0.3999999999999999,-0.29999999999999993,2.375,4077.2043969715655
-0.3999999999999999,-0.29999999999999993,3.0,27558.05593039835
-0.3999999999999999,-0.19999999999999996,0.5,30.54394494995401
-0.3999999999999999,-0.19999999999999996,1.125,26.125335379862044
-0.3999999999999999,-0.19999999999999996,1.75,364.51717585361735
-0.3999999999999999,-0.19999999999999996,2.375,4716.009429840042
-0.3999999999999999,-0.19999999999999996,3.0,31791.57627918193
-0.3999999999999999,-0.09999999999999998,0.5,30.72936359977416
-0.3999999999999999,-0.09999999999999998,1.125,26.975711837504814
-0.3999999999999999,-0.09999999999999998,1.75,422.438845432155
-0.3999999999999999,-0.09999999999999998,2.375,5441.16445700294
-0.3999999999999999,-0.09999999999999998,3.0,36590.632012589165
-0.3999999999999999,0.0,0.5,30.682476366170327
-0.3999999999999999,0.0,1.125,27.773344394307138
-0.3999999999999999,0.0,1.75,488.219714136725
-0.3999999999999999,0.0,2.375,6262.548292014615
-0.3999999999999999,0.0,3.0,42020.17498060671
-0.3999999999999999,0.10000000000000009,0.5,30.34742343168149
-0.3999999999999999,0.10000000000000009,1.125,28.487621598065388
-0.3999999999999999,0.10000000000000009,1.75,562.7473973431956
-0.3999999999999999,0.10000000000000009,2.375,7191.09591511062
-0.3999999999999999,0.10000000000000009,3.0,48151.60401863154
-0.3999999999999999,0.20000000000000018,0.5,29.779922308614395
-0.3999999999999999,0.20000000000000018,1.125,29.202132657260506
-0.3999999999999999,0.20000000000000018,1.75,647.1131756365983
-0.3999999999999999,0.20000000000000018,2.375,8238.917183593014
-0.3999999999999999,0.20000000000000018,3.0,55063.32689884161
-0.3999999999999999,0.30000000000000004,0.5,29.109404320713715
-0.3999999999999999,0.30000000000000004,1.125,30.077021317295937
-0.3999999999999999,0.30000000000000004,1.75,742.5816299353168
-0.3999999999999999,0.30000000000000004,2.375,9419.34532705884
-0.3999999999999999,0.30000000000000004,3.0,62841.2822833489
-0.3999999999999999,0.40000000000000013,0.5,28.472872132107668
-0.3999999999999999,0.40000000000000013,1.125,31.283075498917082
-0.3999999999999999,0.40000000000000013,1.75,850.532503479764
-0.3999999999999999,0.40000000000000013,2.375,10746.962985946777
-0.3999999999999999,0.40000000000000013,3.0,71579.47113602099
-0.3999999999999999,0.5,0.5,27.979090760669614
-0.3999999999999999,0.5,1.125,32.96616595664636
-0.3999999999999999,0.5,1.75,972.4334313113751
-0.3999999999999999,0.5,2.375,12237.664730270506
-0.3999999999999999,0.5,3.0,81380.55830817972
-0.3999999999999999,0.6000000000000001,0.5,27.704193405591415
-0.3999999999999999,0.6000000000000001,1.125,35.24311614614644
-0.3999999999999999,0.6000000000000001,1.75,1109.8446480799234
-0.3999999999999999,0.6000000000000001,2.375,13908.757479485232
-0.3999999999999999,0.6000000000000001,3.0,92356.54758069765
-0.3999999999999999,0.7000000000000002,0.5,27.6990822980452
-0.3999999999999999,0.7000000000000002,1.125,38.2093844085205
-0.3999999999999999,0.7000000000000002,1.75,1264.4360852702905
-0.3999999999999999,0.7000000000000002,2.375,15779.079559127498
-0.3999999999999999,0.7000000000000002,3.0,104629.5128463926
-0.3999999999999999,0.8,0.5,27.997575838484405
-0.3999999999999999,0.8,1.125,41.947510675897306
-0.3999999999999999,0.8,1.75,1438.0058414252924
-0.3999999999999999,0.8,2.375,17869.12771738943
-0.3999999999999999,0.8,3.0,118332.37679439923
-0.3999999999999999,0.9000000000000001,0.5,28.62241182870966
-0.3999999999999999,0.9000000000000001,1.125,46.533438490607665
-0.3999999999999999,0.9000000000000001,1.75,1632.4971689755312
-0.3999999999999999,0.9000000000000001,2.375,20201.18960047873
-0.3999999999999999,0.9000000000000001,3.0,133609.73672786707
-0.3999999999999999,1.0,0.5,29.58917839907079
-0.3999999999999999,1.0,1.125,52.04078496767082
-0.3999999999999999,1.0,1.75,1850.0140846304084
-0.3999999999999999,1.0,2.375,22799.482165258385
-0.3999999999999999,1.0,3.0,150618.7402238231
-0.29999999999999993,-1.0,0.5,31.710214113295933
-0.29999999999999993,-1.0,1.125,26.00653208703966
-0.29999999999999993,-1.0,1.75,125.13670298745932
-0.29999999999999993,-1.0,2.375,1608.3299621110682
-0.29999999999999993,-1.0,3.0,11079.950868705702
-0.29999999999999993,-0.9,0.5,30.402870706590644
-0.29999999999999993,-0.9,1.125,24.63335847787041
-0.29999999999999993,-0.9,1.75,144.9719623555304
-0.29999999999999993,-0.9,2.375,1890.9117085795292
-0.29999999999999993,-0.9,3.0,12985.742586673763
-0.29999999999999993,-0.8,0.5,29.45576259248673
-0.29999999999999993,-0.8,1.125,23.68117963075862
-0.29999999999999993,-0.8,1.75,168.69754031261897
-0.29999999999999993,-0.8,2.375,2216.982994305728
-0.29999999999999993,-0.8,3.0,15175.570506233098
-0.29999999999999993,-0.7,0.5,28.85794067329772
-0.29999999999999993,-0.7,1.125,23.150938455065997
-0.29999999999999993,-0.7,1.75,196.77417817559856
-0.29999999999999993,-0.7,2.375,2592.0712419091715
-0.29999999999999993,-0.7,3.0,17685.501379433033
-0.29999999999999993,-0.6,0.5,28.59265715726476
-0.29999999999999993,-0.6,1.125,23.039231202465817
-0.29999999999999993,-0.6,1.75,229.70846469362442
-0.29999999999999993,-0.6,2.375,3022.295555165571
-0.29999999999999993,-0.6,3.0,20555.473748571054
-0.29999999999999993,-0.5,0.5,28.63328408125488
-0.29999999999999993,-0.5,1.125,23.334360438792114
-0.29999999999999993,-0.5,1.75,268.0534014871437
-0.29999999999999993,-0.5,2.375,3514.416170229802
-0.29999999999999993,-0.5,3.0,23829.640914643085
-0.29999999999999993,-0.3999999999999999,0.5,28.9357935043181
-0.29999999999999993,-0.3999999999999999,1.125,24.008959611186143
-0.29999999999999993,-0.3999999999999999,1.75,312.4058714277077
-0.29999999999999993,-0.3999999999999999,2.375,4075.8843969715654
-0.29999999999999993,-0.3999999999999999,3.0,27556.73593039835
-0.29999999999999993,-0.29999999999999993,0.5,29.42505693662481
-0.29999999999999993,-0.29999999999999993,1.125,25.006447366532843
-0.29999999999999993,-0.29999999999999993,1.75,363.39828784028816
-0.29999999999999993,-0.29999999999999993,2.375,4714.890541826712
-0.29999999999999993,-0.29999999999999993,3.0,31790.4573911686
-0.29999999999999993,-0.19999999999999996,0.5,29.972638062696753
-0.29999999999999993,-0.19999999999999996,1.125,26.218986300427407
-0.29999999999999993,-0.19999999999999996,1.75,421.68211989507756
-0.29999999999999993,-0.19999999999999996,2.375,5440.4077314658625
-0.29999999999999993,-0.19999999999999996,3.0,36589.875287052084
-0.29999999999999993,-0.09999999999999998,0.5,30.376212800707275
-0.29999999999999993,-0.09999999999999998,1.125,27.467080828844086
-0.29999999999999993,-0.09999999999999998,1.75,487.91345057126193
-0.29999999999999993,-0.09999999999999998,2.375,6262.242028449153
-0.29999999999999993,-0.09999999999999998,3.0,42019.868717041245
-0.29999999999999993,0.0,0.5,30.395963902130053
-0.29999999999999993,0.0,1.125,28.53616206851395
-0.29999999999999993,0.0,1.75,562.7959378136442
-0.29999999999999993,0.0,2.375,7191.1444555810685
-0.29999999999999993,0.0,3.0,48151.65255910198
-0.29999999999999993,0.10000000000000009,0.5,29.912032619400215
-0.29999999999999993,0.10000000000000009,1.125,29.334242968046333
-0.29999999999999993,0.10000000000000009,1.75,647.2452859473841
-0.29999999999999993,0.10000000000000009,2.375,8239.0492939038
-0.29999999999999993,0.10000000000000009,3.0,55063.45900915239
-0.29999999999999993,0.20000000000000018,0.5,29.044138313187734
-0.29999999999999993,0.20000000000000018,1.125,30.011755309769956
-0.29999999999999993,0.20000000000000018,1.75,742.5163639277908
-0.29999999999999993,0.20000000000000018,2.375,9419.280061051313
-0.29999999999999993,0.20000000000000018,3.0,62841.21701734137
-0.29999999999999993,0.30000000000000004,0.5,28.031959428633673
-0.29999999999999993,0.30000000000000004,1.125,30.84216279544309
-0.29999999999999993,0.30000000000000004,1.75,850.09159077629
-0.29999999999999993,0.30000000000000004,2.375,10746.522073243304
-0.29999999999999993,0.30000000000000004,3.0,71579.03022331752
-0.29999999999999993,0.40000000000000013,0.5,27.077682413609942
-0.29999999999999993,0.40000000000000013,1.125,32.06475760958668
-0.29999999999999993,0.40000000000000013,1.75,971.5320229643154
-0.29999999999999993,0.40000000000000013,2.375,12236.763321923449
-0.29999999999999993,0.40000000000000013,3.0,81379.65689983265
-0.29999999999999993,0.5,0.5,26.309607709818774
-0.29999999999999993,0.5,1.125,33.8485304503738
-0.29999999999999993,0.5,1.75,1108.4500623841507
-0.29999999999999993,0.5,2.375,13907.36289378946
-0.29999999999999993,0.5,3.0,92355.15299500187
-0.29999999999999993,0.6000000000000001,0.5,25.802730291492978
-0.29999999999999993,0.6000000000000001,1.125,36.31303240196827
-0.29999999999999993,0.6000000000000001,1.75,1262.5397332637383
-0.29999999999999993,0.6000000000000001,2.375,15777.183207120945
-0.29999999999999993,0.6000000000000001,3.0,104627.61649438605
-0.29999999999999993,0.7000000000000002,0.5,25.600947549856336
-0.29999999999999993,0.7000000000000002,1.125,39.55088238726923
-0.29999999999999993,0.7000000000000002,1.75,1435.6092131366645
-0.29999999999999993,0.7000000000000002,2.375,17866.731089100802
-0.29999999999999993,0.7000000000000002,3.0,118329.9801661106
-0.29999999999999993,0.8,0.5,25.73076048402573
-0.29999999999999993,0.8,1.125,43.64178714592374
-0.29999999999999993,0.8,1.75,1629.605517630847
-0.29999999999999993,0.8,2.375,20198.29794913405
-0.29999999999999993,0.8,3.0,133606.84507652238
-0.29999999999999993,0.9000000000000001,0.5,26.20879414192142
-0.29999999999999993,0.9000000000000001,1.125,48.66040071052144
-0.29999999999999993,0.9000000000000001,1.75,1846.633700373259
-0.29999999999999993,0.9000000000000001,2.375,22796.101781001234
-0.29999999999999993,0.9000000000000001,3.0,150615.35983956594
-0.29999999999999993,1.0,0.5,27.045879749171412
-0.29999999999999993,1.0,1.125,54.68076689532549
-0.29999999999999993,1.0,1.75,2088.9733474172094
-0.29999999999999993,1.0,2.375,25686.434161760422
-0.29999999999999993,1.0,3.0,169526.15109999146
-0.19999999999999996,-1.0,0.5,30.137054078219453
-0.19999999999999996,-1.0,1.125,24.36754184949922
-0.19999999999999996,-1.0,1.75,144.70614572715922
-0.19999999999999996,-1.0,2.375,1890.645891951158
-0.19999999999999996,-1.0,3.0,12985.476770045392
-0.19999999999999996,-0.9,0.5,28.8580256345545
-0.19999999999999996,-0.9,1.125,23.08344267282639
-0.19999999999999996,-0.9,1.75,168.0998033546867
-0.19999999999999996,-0.9,2.375,2216.385257347796
-0.19999999999999996,-0.9,3.0,15174.972769275164
-0.19999999999999996,-0.8,0.5,27.954235773526335
-0.19999999999999996,-0.8,1.125,22.247233555294613
-0.19999999999999996,-0.8,1.75,195.8704732758272
-0.19999999999999996,-0.8,2.375,2591.1675370094
-0.19999999999999996,-0.8,3.0,17684.597674533266
-0.19999999999999996,-0.7,0.5,27.419915776116596
-0.19999999999999996,-0.7,1.125,21.866489821317654
-0.19999999999999996,-0.7,1.75,228.53572331247628
-0.19999999999999996,-0.7,2.375,3021.122813784423
-0.19999999999999996,-0.7,3.0,20554.301007189904
-0.19999999999999996,-0.6,0.5,27.24587466115337
-0.19999999999999996,-0.6,1.125,21.9469510186906
-0.19999999999999996,-0.6,1.75,266.6659920670421
-0.19999999999999996,-0.6,2.375,3513.0287608097
-0.19999999999999996,-0.6,3.0,23828.253505222983
-0.19999999999999996,-0.5,0.5,27.416590284698206
-0.19999999999999996,-0.5,1.125,22.48975639156625
-0.19999999999999996,-0.5,1.75,310.8866682080879
-0.19999999999999996,-0.5,2.375,4074.3651937519453
-0.19999999999999996,-0.5,3.0,27555.216727178733
-0.19999999999999996,-0.3999999999999999,0.5,27.903944949953996
-0.19999999999999996,-0.3999999999999999,1.125,23.48533537986203
-0.19999999999999996,-0.3999999999999999,1.75,361.87717585361736
-0.19999999999999996,-0.3999999999999999,2.375,4713.369429840041
-0.19999999999999996,-0.3999999999999999,3.0,31788.93627918193
-0.19999999999999996,-0.29999999999999993,0.5,28.652638062696763
-0.19999999999999996,-0.29999999999999993,1.125,24.898986300427417
-0.19999999999999996,-0.29999999999999993,1.75,420.36211989507757
-0.19999999999999996,-0.29999999999999993,2.375,5439.087731465863
-0.19999999999999996,-0.29999999999999993,3.0,36588.555287052084
-0.19999999999999996,-0.19999999999999996,0.5,29.54430177311829
-0.19999999999999996,-0.19999999999999996,1.125,26.635169801255103
-0.19999999999999996,-0.19999999999999996,1.75,487.08153954367293
-0.19999999999999996,-0.19999999999999996,2.375,6261.410117421563
-0.19999999999999996,-0.19999999999999996,3.0,42019.03680601365
-0.19999999999999996,-0.09999999999999998,0.5,30.316776964005626
-0.19999999999999996,-0.09999999999999998,1.125,28.456975130389523
-0.19999999999999996,-0.09999999999999998,1.75,562.7167508755198
-0.19999999999999996,-0.09999999999999998,2.375,7191.065268642944
-0.19999999999999996,-0.09999999999999998,3.0,48151.57337216385
-0.19999999999999996,0.0,0.5,30.49829618486325
-0.19999999999999996,0.0,1.125,29.920506533509364
-0.19999999999999996,0.0,1.75,647.8315495128471
-0.19999999999999996,0.0,2.375,8239.635557469262
-0.19999999999999996,0.0,3.0,55064.045272717856
-0.19999999999999996,0.10000000000000009,0.5,29.77021738258928
-0.19999999999999996,0.10000000000000009,1.125,30.737834379171503
-0.19999999999999996,0.10000000000000009,1.75,743.2424429971923
-0.19999999999999996,0.10000000000000009,2.375,9420.006140120715
-0.19999999999999996,0.10000000000000009,3.0,62841.94309641077
-0.19999999999999996,0.20000000000000018,0.5,28.451046725159703
-0.19999999999999996,0.20000000000000018,1.125,31.261250091969117
-0.19999999999999996,0.20000000000000018,1.75,850.5106780728161
-0.19999999999999996,0.20000000000000018,2.375,10746.94116053983
-0.19999999999999996,0.20000000000000018,3.0,71579.44931061404
-0.19999999999999996,0.30000000000000004,0.5,27.01241640608396
-0.19999999999999996,0.30000000000000004,1.125,31.999491602060697
-0.19999999999999996,0.30000000000000004,1.75,971.4667569567895
-0.19999999999999996,0.30000000000000004,2.375,12236.698055915922
-0.19999999999999996,0.30000000000000004,3.0,81379.59163382514
-0.19999999999999996,0.40000000000000013,0.5,25.716351544394495
-0.19999999999999996,0.40000000000000013,1.125,33.25527428494952
-0.19999999999999996,0.40000000000000013,1.75,1107.8568062187264
-0.19999999999999996,0.40000000000000013,2.375,13906.769637624035
-0.19999999999999996,0.40000000000000013,3.0,92354.55973883644
-0.19999999999999996,0.5,0.5,24.68108788624635
-0.19999999999999996,0.5,1.125,35.19138999672165
-0.19999999999999996,0.5,1.75,1261.4180908584917
-0.19999999999999996,0.5,2.375,15776.0615647157
-0.19999999999999996,0.5,3.0,104626.4948519808
-0.19999999999999996,0.6000000000000001,0.5,23.96179646005599
-0.19999999999999996,0.6000000000000001,1.125,37.91173129746889
-0.19999999999999996,0.6000000000000001,1.75,1433.970062046864
-0.19999999999999996,0.6000000000000001,2.375,17865.091938011003
-0.19999999999999996,0.6000000000000001,3.0,118328.3410150208
-0.19999999999999996,0.7000000000000002,0.5,23.58646858812754
-0.19999999999999996,0.7000000000000002,1.125,41.49749525002555
-0.19999999999999996,0.7000000000000002,1.75,1627.461225734949
-0.19999999999999996,0.7000000000000002,2.375,20196.153657238152
-0.19999999999999996,0.7000000000000002,3.0,133604.7007846265
-0.19999999999999996,0.8,0.5,23.57050389741341
-0.19999999999999996,0.8,1.125,46.02211046601343
-0.19999999999999996,0.8,1.75,1843.995410128751
-0.19999999999999996,0.8,2.375,22793.46349075673
-0.19999999999999996,0.8,3.0,150612.7215493214
-0.19999999999999996,0.9000000000000001,0.5,23.922975391119977
-0.19999999999999996,0.9000000000000001,1.125,51.557862537274055
-0.19999999999999996,0.9000000000000001,1.75,2085.850443059158
-0.19999999999999996,0.9000000000000001,2.375,25683.311257402373
-0.19999999999999996,0.9000000000000001,3.0,169523.0281956334
-0.19999999999999996,1.0,0.5,24.649539048780614
-0.19999999999999996,1.0,1.125,58.1791864456247
-0.19999999999999996,1.0,1.75,2355.4942453641447
-0.19999999999999996,1.0,2.375,28894.21453274095
-0.19999999999999996,1.0,3.0,190520.70997397084
-0.09999999999999998,-1.0,0.5,28.694614934027495
-0.09999999999999998,-1.0,1.125,22.920031972299384
-0.09999999999999998,-1.0,1.75,167.93639265415973
-0.09999999999999998,-1.0,2.375,2216.221846647269
-0.09999999999999998,-1.0,3.0,15174.809358574637
-0.09999999999999998,-0.9,0.5,27.41900758454557
-0.09999999999999998,-0.9,1.125,21.71200536631385
-0.09999999999999998,-0.9,1.75,195.33524508684644
-0.09999999999999998,-0.9,2.375,2590.6323088204194
-0.09999999999999998,-0.9,3.0,17684.062446344284
-0.09999999999999998,-0.8,0.5,26.529009163817005
-0.09999999999999998,-0.8,1.125,20.975583209018062
-0.09999999999999998,-0.8,1.75,227.64481670017668
-0.09999999999999998,-0.8,2.375,3020.2319071721236
-0.09999999999999998,-0.8,3.0,20553.410100577606
-0.09999999999999998,-0.7,0.5,26.022965309449404
-0.09999999999999998,-0.7,1.125,20.724041666986636
-0.09999999999999998,-0.7,1.75,265.44308271533816
-0.09999999999999998,-0.7,2.375,3511.805851457996
-0.09999999999999998,-0.7,3.0,23827.03059587128
-0.09999999999999998,-0.6,0.5,25.898196545997983
-0.09999999999999998,-0.6,1.125,20.971362652866027
-0.09999999999999998,-0.6,1.75,309.36827446938764
-0.09999999999999998,-0.6,2.375,4072.8468000132452
-0.09999999999999998,-0.6,3.0,27553.69833344003
-0.09999999999999998,-0.5,0.5,26.150015163822697
-0.09999999999999998,-0.5,1.125,21.73140559373073
-0.09999999999999998,-0.5,1.75,360.123246067486
-0.09999999999999998,-0.5,2.375,4711.61550005391
-0.09999999999999998,-0.5,3.0,31787.1823493958
-0.09999999999999998,-0.3999999999999999,0.5,26.769363599774163
-0.09999999999999998,-0.3999999999999999,1.125,23.015711837504817
-0.09999999999999998,-0.3999999999999999,1.75,418.478845432155
-0.09999999999999998,-0.3999999999999999,2.375,5437.20445700294
-0.09999999999999998,-0.3999999999999999,3.0,36586.672012589166
-0.09999999999999998,-0.29999999999999993,0.5,27.736212800707264
-0.09999999999999998,-0.29999999999999993,1.125,24.82708082884408
-0.09999999999999998,-0.29999999999999993,1.75,485.27345057126195
-0.09999999999999998,-0.29999999999999993,2.375,6259.602028449152
-0.09999999999999998,-0.29999999999999993,3.0,42017.228717041246
-0.09999999999999998,-0.19999999999999996,0.5,28.99677696400564
-0.09999999999999998,-0.19999999999999996,1.125,27.136975130389537
-0.09999999999999998,-0.19999999999999996,1.75,561.3967508755198
-0.09999999999999998,-0.19999999999999996,2.375,7189.745268642944
-0.09999999999999998,-0.19999999999999996,3.0,48150.253372163854
-0.09999999999999998,-0.09999999999999998,0.5,30.359208888337236
-0.09999999999999998,-0.09999999999999998,1.125,29.781419236983353
-0.09999999999999998,-0.09999999999999998,1.75,647.6924622163211
-0.09999999999999998,-0.09999999999999998,2.375,8239.496470172737
-0.09999999999999998,-0.09999999999999998,3.0,55063.90618542133
-0.09999999999999998,0.0,0.5,30.989404320713696
-0.09999999999999998,0.0,1.125,31.95702131729592
-0.09999999999999998,0.0,1.75,744.4616299353168
-0.09999999999999998,0.0,2.375,9421.225327058839
-0.09999999999999998,0.0,3.0,62843.162283348895
-0.09999999999999998,0.10000000000000009,0.5,29.730134021685707
-0.09999999999999998,0.10000000000000009,1.125,32.540337388495125
-0.09999999999999998,0.10000000000000009,1.75,851.789765369342
-0.09999999999999998,0.10000000000000009,2.375,10748.220247836356
-0.09999999999999998,0.10000000000000009,3.0,71580.72839791057
-0.09999999999999998,0.20000000000000018,0.5,27.7384954754855
-0.09999999999999998,0.20000000000000018,1.125,32.725570671462236
-0.09999999999999998,0.20000000000000018,1.75,972.1928360261909
-0.09999999999999998,0.20000000000000018,2.375,12237.424134985324
-0.09999999999999998,0.20000000000000018,3.0,81380.31771289452
-0.09999999999999998,0.30000000000000004,0.5,25.848461855180318
-0.09999999999999998,0.30000000000000004,1.125,33.38738459573534
-0.09999999999999998,0.30000000000000004,1.75,1107.9889165295122
-0.09999999999999998,0.30000000000000004,2.375,13906.90174793482
-0.09999999999999998,0.30000000000000004,3.0,92354.69184914723
-0.09999999999999998,0.40000000000000013,0.5,24.251750635417658
-0.09999999999999998,0.40000000000000013,1.125,34.76205274589295
-0.09999999999999998,0.40000000000000013,1.75,1260.9887536076628
-0.09999999999999998,0.40000000000000013,2.375,15775.63222746487
-0.09999999999999998,0.40000000000000013,3.0,104626.06551472997
-0.09999999999999998,0.5,0.5,23.002019928601914
-0.09999999999999998,0.5,1.125,36.9519547660148
-0.09999999999999998,0.5,1.75,1433.01028551541
-0.09999999999999998,0.5,2.375,17864.13216147955
-0.09999999999999998,0.5,3.0,118327.38123848934
-0.09999999999999998,0.6000000000000001,0.5,22.119173825328858
-0.09999999999999998,0.6000000000000001,1.125,40.030200487226864
-0.09999999999999998,0.6000000000000001,1.75,1625.9939309721503
-0.09999999999999998,0.6000000000000001,2.375,20194.68636247535
-0.09999999999999998,0.6000000000000001,3.0,133603.2334898637
-0.09999999999999998,0.7000000000000002,0.5,21.612148355680475
-0.09999999999999998,0.7000000000000002,1.125,44.063754924280495
-0.09999999999999998,0.7000000000000002,1.75,1842.037054587018
-0.09999999999999998,0.7000000000000002,2.375,22791.505135214997
-0.09999999999999998,0.7000000000000002,3.0,150610.76319377965
-0.09999999999999998,0.8,0.5,21.48551384085443
-0.09999999999999998,0.8,1.125,49.120400987008516
-0.09999999999999998,0.8,1.75,2083.4129815088922
-0.09999999999999998,0.8,2.375,25680.87379585211
-0.09999999999999998,0.8,3.0,169520.59073408315
-0.09999999999999998,0.9000000000000001,0.5,21.741837243663024
-0.09999999999999998,0.9000000000000001,1.125,55.27148464050711
-0.09999999999999998,0.9000000000000001,1.75,2352.586543559027
-0.09999999999999998,0.9000000000000001,2.375,28891.30683093583
-0.09999999999999998,0.9000000000000001,3.0,190517.8022721657
-0.09999999999999998,1.0,0.5,22.38266603965289
-0.09999999999999998,1.0,1.125,62.593305212058674
-0.09999999999999998,1.0,1.75,2652.229058766938
-0.09999999999999998,1.0,2.375,32453.710022772426
-0.09999999999999998,1.0,3.0,213802.99525586443
0.0,-1.0,0.5,27.371316714423465
0.0,-1.0,1.125,21.664314496191743
0.0,-1.0,1.75,195.28755421672432
0.0,-1.0,2.375,2590.5846179502973
0.0,-1.0,3.0,17684.01475547416
0.0,-0.9,0.5,26.07021797163802
0.0,-0.9,1.125,20.516792016839076
0.0,-0.9,1.75,227.1860255079977
0.0,-0.9,2.375,3019.7731159799446
0.0,-0.9,3.0,20552.951309385426
0.0,-0.8,0.5,25.158401792079474
0.0,-0.8,1.125,19.859478149616706
0.0,-0.8,1.75,264.5785191979682
0.0,-0.8,2.375,3510.9412879406264
0.0,-0.8,3.0,23826.16603235391
0.0,-0.7,0.5,24.635793504318084
0.0,-0.7,1.125,19.708959611186128
